"gene.y"	"Sample"	"chr"	"start"	"end"	"n"	"clusterID"	"N"	"coord"	"gene.x"	"annotation"	"FDR"	"ensemblID"	"verdict"	"deltapsi"	"transcripts"	"bam_slice"	"event"	"SS_Coords"	"ENSG.ID"	"median.cpm"	"sd"	"sum"
"404"	"SMURF2"	"Nalm_K700E"	"chr17"	64578594	64580789	2	"clu_5947_-"	2	"chr17:64578576-64580789"	"<i>SMURF2</i>"	"cryptic"	0.00972	"ENSG00000182473.22"	"cryptic_threeprime"	0.274	"."	"chr17:64577594-64581789"	"chr17:64578594-64580789"	"chr17:64580289-64581289"	"ENSG00000108854.16"	29.01551092	0.135818574	0
"405"	"SNHG8"	"K562_K700E"	"chr4"	118279137	118279389	2	"clu_4264_+"	3	"chr4:118278792-118279389"	"<i>SNHG8</i>"	"annotated"	0.015	"ENSG00000138399.18"	"annotated"	0.135	"ENST00000602414.6+ENST00000602483.6+ENST00000602819.7+ENST00000652022.2+ENST00000654083.2+ENST00000685544.1+ENST00000685751.1+ENST00000688996.1"	"chr4:118278137-118280389"	"chr4:118279137-118279389"	"chr4:118278889-118279889"	"ENSG00000269893.9"	31.86919502	1.625302647	60
"406"	"SNHG8"	"MDS_K700E"	"chr4"	118279137	118279389	2	"clu_11112_+"	9	"chr4:118278792-118279624"	"<i>SNHG8</i>"	"cryptic"	0.000681	"ENSG00000006576.16"	"annotated"	0.097	"ENST00000602414.5+ENST00000602483.5+ENST00000602819.5"	"chr4:118278137-118280389"	"chr4:118279137-118279389"	"chr4:118278889-118279889"	"ENSG00000269893.9"	117.5315592	70.38063954	60
"407"	"SOAT1"	"MDS_K700E"	"chr1"	179348942	179350277	2	"clu_19281_+"	2	"chr1:179348942-179350296"	"<i>SOAT1</i>"	"cryptic"	0.00214	"ENSG00000145901.14"	"cryptic_threeprime"	0.128	"."	"chr1:179347942-179351277"	"chr1:179348942-179350277"	"chr1:179349777-179350777"	"ENSG00000057252.13"	50.96422115	12.60275692	0
"408"	"SOAT1"	"Nalm_K700E"	"chr1"	179348942	179350277	2	"clu_572_+"	2	"chr1:179348942-179350296"	"<i>SOAT1</i>"	"cryptic"	0.00404	"ENSG00000068120.15"	"cryptic_threeprime"	0.178	"."	"chr1:179347942-179351277"	"chr1:179348942-179350277"	"chr1:179349777-179350777"	"ENSG00000057252.13"	54.68709741	1.639520153	0
"409"	"SOCS2-AS1"	"MDS_K700E"	"chr12"	93545398	93566744	2	"clu_7798_-"	5	"chr12:93545358-93566744"	"<i>SOCS2-AS1</i>"	"cryptic"	9.92e-05	"ENSG00000240370.6"	"cryptic_threeprime"	0.613	"."	"chr12:93544398-93567744"	"chr12:93545398-93566744"	"chr12:93566244-93567244"	"ENSG00000246985.8"	11.93427443	8.726561848	0
"410"	"SOCS2-AS1"	"Nalm_K700E"	"chr12"	93545398	93566744	2	"clu_2984_-"	5	"chr12:93545358-93566744"	"<i>SOCS2-AS1</i>"	"cryptic"	0.00392	"ENSG00000122545.21"	"annotated"	0.359	"ENST00000668485.1"	"chr12:93544398-93567744"	"chr12:93545398-93566744"	"chr12:93566244-93567244"	"ENSG00000246985.8"	29.27458096	1.776572203	0
"411"	"SSRP1"	"BRCA_K700E"	"chr11"	57333071	57333435	3	"clu_2945_-"	2	"chr11:57333071-57333435"	"<i>SSRP1</i>"	"cryptic"	0.0205	"ENSG00000149136.9"	"cryptic_threeprime"	0.123	"."	"chr11:57332071-57334435"	"chr11:57333071-57333435"	"chr11:57332935-57333935"	"ENSG00000149136.9"	116.7769451	17.64649164	0
"412"	"SSRP1"	"MDS_K700E"	"chr11"	57333071	57333435	3	"clu_21463_-"	3	"chr11:57333071-57333435"	"<i>SSRP1</i>"	"cryptic"	3.28e-05	"ENSG00000174501.14"	"cryptic_threeprime"	0.087	"."	"chr11:57332071-57334435"	"chr11:57333071-57333435"	"chr11:57332935-57333935"	"ENSG00000149136.9"	145.4271137	23.49296322	0
"413"	"SSRP1"	"Nalm_K700E"	"chr11"	57333071	57333435	3	"clu_2113_-"	2	"chr11:57333071-57333435"	"<i>SSRP1</i>"	"cryptic"	0.00154	"ENSG00000149136.9"	"cryptic_threeprime"	0.104	"."	"chr11:57332071-57334435"	"chr11:57333071-57333435"	"chr11:57332935-57333935"	"ENSG00000149136.9"	334.1680824	4.46078669	0
"414"	"STAG2"	"BRCA_K700E"	"chrX"	124090764	124090854	2	"clu_17931_+"	3	"chrX:124090764-124094018"	"<i>STAG2</i>"	"annotated"	0.0272	"ENSG00000101972.20"	"annotated"	0.066	"ENST00000218089.13+ENST00000371145.8+ENST00000687852.1"	"chrX:124089764-124091854"	"chrX:124090764-124090854"	"chrX:124090354-124091354"	"ENSG00000101972.20"	176.8472493	14.90590027	4
"415"	"STAG2"	"BRCA_K700E"	"chrX"	124090964	124094018	3	"clu_17931_+"	3	"chrX:124090764-124094018"	"<i>STAG2</i>"	"annotated"	0.0272	"ENSG00000101972.20"	"annotated"	0.053	"ENST00000218089.13+ENST00000371145.8+ENST00000687852.1+ENST00000691035.1"	"chrX:124089964-124095018"	"chrX:124090964-124094018"	"chrX:124093518-124094518"	"ENSG00000101972.20"	176.8472493	14.90590027	9
"416"	"STAG2"	"K562_K700E"	"chrX"	124090964	124094018	3	"clu_5779_+"	3	"chrX:124090764-124094018"	"<i>STAG2</i>"	"annotated"	0.0425	"ENSG00000141759.15"	"annotated"	0.11	"ENST00000218089.13+ENST00000371145.8+ENST00000687852.1+ENST00000691035.1"	"chrX:124089964-124095018"	"chrX:124090964-124094018"	"chrX:124093518-124094518"	"ENSG00000101972.20"	212.8147403	0.190530838	9
"417"	"STAG2"	"Nalm_K700E"	"chrX"	124090764	124090854	2	"clu_13776_+"	3	"chrX:124090764-124094018"	"<i>STAG2</i>"	"annotated"	0.0029	"ENSG00000176171.12"	"annotated"	0.089	"ENST00000218089.13+ENST00000371145.8+ENST00000687852.1"	"chrX:124089764-124091854"	"chrX:124090764-124090854"	"chrX:124090354-124091354"	"ENSG00000101972.20"	398.3939169	15.51910176	4
"418"	"STAG2"	"Nalm_K700E"	"chrX"	124090964	124094018	3	"clu_13776_+"	3	"chrX:124090764-124094018"	"<i>STAG2</i>"	"annotated"	0.0029	"ENSG00000140521.17"	"annotated"	0.06	"ENST00000218089.13+ENST00000371145.8+ENST00000687852.1+ENST00000691035.1"	"chrX:124089964-124095018"	"chrX:124090964-124094018"	"chrX:124093518-124094518"	"ENSG00000101972.20"	398.3939169	15.51910176	9
"419"	"STAG3L5P-PVRIG2P-PILRB"	"K562_K700E"	"chr7"	100345968	100349717	3	"clu_5193_+"	3	"chr7:100345968-100349799"	"<i>STAG3L5P-PVRIG2P-PILRB</i>"	"annotated"	0.00152	"ENSG00000061273.18"	"annotated"	0.483	"ENST00000493499.1"	"chr7:100344968-100350717"	"chr7:100345968-100349717"	"chr7:100349217-100350217"	"ENSG00000272752.6"	1.419781366	0.045018107	11
"420"	"STAG3L5P-PVRIG2P-PILRB"	"MDS_K700E"	"chr7"	100345968	100349717	3	"clu_5999_+"	3	"chr7:100345968-100349799"	"<i>STAG3L5P-PVRIG2P-PILRB</i>"	"annotated"	6.42e-06	"ENSG00000084754.10"	"annotated"	0.338	"ENST00000493499.1"	"chr7:100344968-100350717"	"chr7:100345968-100349717"	"chr7:100349217-100350217"	"ENSG00000272752.6"	2.513963636	0.883978498	11
"421"	"STAG3L5P-PVRIG2P-PILRB"	"Nalm_K700E"	"chr7"	100345968	100349717	3	"clu_12517_+"	3	"chr7:100345968-100349799"	"<i>STAG3L5P-PVRIG2P-PILRB</i>"	"annotated"	0.00586	"ENSG00000155393.14"	"annotated"	0.432	"ENST00000493499.1"	"chr7:100344968-100350717"	"chr7:100345968-100349717"	"chr7:100349217-100350217"	"ENSG00000272752.6"	1.62744196	0.273502166	11
"422"	"STAU2"	"K562_K700E"	"chr8"	73688813	73709032	3	"clu_5301_-"	3	"chr8:73688813-73738284"	"<i>STAU2</i>"	"annotated"	0.0406	"ENSG00000137074.20"	"annotated"	0.122	"ENST00000519818.5+ENST00000519961.5+ENST00000520872.5+ENST00000521845.5+ENST00000522061.5+ENST00000522962.5+ENST00000524300.6"	"chr8:73687813-73710032"	"chr8:73688813-73709032"	"chr8:73708532-73709532"	"ENSG00000040341.18"	107.9169518	1.96842214	4
"423"	"STAU2"	"MDS_K700E"	"chr8"	73688813	73709032	3	"clu_8301_-"	4	"chr8:73688813-73738284"	"<i>STAU2</i>"	"annotated"	6.6e-05	"ENSG00000167113.10"	"annotated"	0.101	"ENST00000519818.5+ENST00000519961.5+ENST00000520872.5+ENST00000521845.5+ENST00000522061.5+ENST00000522962.5+ENST00000524300.5"	"chr8:73687813-73710032"	"chr8:73688813-73709032"	"chr8:73708532-73709532"	"ENSG00000040341.18"	77.70037719	19.19277472	4
"424"	"STAU2"	"MDS_K700E"	"chr8"	73709177	73738284	2	"clu_8301_-"	4	"chr8:73688813-73738284"	"<i>STAU2</i>"	"annotated"	6.6e-05	"ENSG00000087253.12"	"annotated"	0.109	"ENST00000521845.5+ENST00000524191.5"	"chr8:73708177-73739284"	"chr8:73709177-73738284"	"chr8:73737784-73738784"	"ENSG00000040341.18"	77.70037719	19.19277472	0
"425"	"STAU2"	"Nalm_K700E"	"chr8"	73709177	73738284	2	"clu_12720_-"	4	"chr8:73688813-73738284"	"<i>STAU2</i>"	"annotated"	0.000195	"ENSG00000040341.18"	"annotated"	0.114	"ENST00000521845.5+ENST00000524191.5"	"chr8:73708177-73739284"	"chr8:73709177-73738284"	"chr8:73737784-73738784"	"ENSG00000040341.18"	53.24060125	1.694889746	0
"426"	"STAU2"	"Nalm_K700E"	"chr8"	73688813	73709032	3	"clu_12720_-"	4	"chr8:73688813-73738284"	"<i>STAU2</i>"	"annotated"	0.000195	"ENSG00000040341.18"	"annotated"	0.082	"ENST00000519818.5+ENST00000519961.5+ENST00000520872.5+ENST00000521845.5+ENST00000522061.5+ENST00000522962.5+ENST00000524300.6"	"chr8:73687813-73710032"	"chr8:73688813-73709032"	"chr8:73708532-73709532"	"ENSG00000040341.18"	53.24060125	1.694889746	4
"427"	"SYVN1"	"BRCA_K700E"	"chr11"	65133269	65133470	3	"clu_3056_-"	2	"chr11:65133252-65133470"	"<i>SYVN1</i>"	"cryptic"	0.0212	"ENSG00000162298.19"	"cryptic_threeprime"	0.09	"."	"chr11:65132269-65134470"	"chr11:65133269-65133470"	"chr11:65132970-65133970"	"ENSG00000162298.19"	76.86756343	30.34376394	0
"428"	"SYVN1"	"MDS_K700E"	"chr11"	65133269	65133470	3	"clu_21638_-"	2	"chr11:65133252-65133470"	"<i>SYVN1</i>"	"cryptic"	0.00106	"ENSG00000219665.8"	"cryptic_threeprime"	0.174	"."	"chr11:65132269-65134470"	"chr11:65133269-65133470"	"chr11:65132970-65133970"	"ENSG00000162298.19"	65.83676095	15.04583487	0
"429"	"SYVN1"	"Nalm_K700E"	"chr11"	65133269	65133470	3	"clu_2210_-"	2	"chr11:65133252-65133470"	"<i>SYVN1</i>"	"cryptic"	0.000832	"ENSG00000162298.19"	"cryptic_threeprime"	0.151	"."	"chr11:65132269-65134470"	"chr11:65133269-65133470"	"chr11:65132970-65133970"	"ENSG00000162298.19"	182.1960022	5.205588982	0
"430"	"TAF2"	"K562_K700E"	"chr8"	119793451	119794780	2	"clu_5348_-"	2	"chr8:119793451-119795532"	"<i>TAF2</i>"	"annotated"	0.00597	"ENSG00000093009.11"	"annotated"	0.523	"ENST00000692707.1"	"chr8:119792451-119795780"	"chr8:119793451-119794780"	"chr8:119794280-119795280"	"ENSG00000064313.13"	82.56584945	3.181812714	0
"431"	"TAF2"	"Nalm_K700E"	"chr8"	119793451	119794780	2	"clu_12781_-"	2	"chr8:119793451-119795532"	"<i>TAF2</i>"	"annotated"	0.0241	"ENSG00000137073.24"	"annotated"	0.272	"ENST00000692707.1"	"chr8:119792451-119795780"	"chr8:119793451-119794780"	"chr8:119794280-119795280"	"ENSG00000064313.13"	58.58791055	0.765547349	0
"432"	"TBC1D15"	"BRCA_K700E"	"chr12"	71921454	71922964	2	"clu_4129_+"	2	"chr12:71921454-71922983"	"<i>TBC1D15</i>"	"cryptic"	0.0204	"ENSG00000121749.16"	"cryptic_threeprime"	0.069	"."	"chr12:71920454-71923964"	"chr12:71921454-71922964"	"chr12:71922464-71923464"	"ENSG00000121749.16"	67.39839001	9.495461248	0
"433"	"TBC1D15"	"MDS_K700E"	"chr12"	71921454	71922964	2	"clu_1507_+"	2	"chr12:71921454-71922983"	"<i>TBC1D15</i>"	"cryptic"	0.00112	"ENSG00000084070.11"	"cryptic_threeprime"	0.073	"."	"chr12:71920454-71923964"	"chr12:71921454-71922964"	"chr12:71922464-71923464"	"ENSG00000121749.16"	106.5461321	20.0920905	0
"434"	"TFR2"	"K562_K700E"	"chr7"	100632198	100632780	2	"clu_5055_-"	5	"chr7:100631052-100633001"	"<i>TFR2</i>"	"cryptic"	0.00184	"ENSG00000108848.16"	"cryptic_fiveprime"	0.099	"."	"chr7:100631198-100633780"	"chr7:100632198-100632780"	"chr7:100632280-100633280"	"ENSG00000106327.13"	124.7932197	2.149940578	0
"435"	"TFR2"	"MDS_K700E"	"chr7"	100632198	100632780	2	"clu_27589_-"	8	"chr7:100631052-100633001"	"<i>TFR2</i>"	"cryptic"	0.0227	"ENSG00000163681.14"	"cryptic_fiveprime"	0.061	"."	"chr7:100631198-100633780"	"chr7:100632198-100632780"	"chr7:100632280-100633280"	"ENSG00000106327.13"	169.1889253	101.1006322	0
"436"	"THOC1"	"BRCA_K700E"	"chr18"	224200	224924	4	"clu_8457_-"	2	"chr18:224179-224924"	"<i>THOC1</i>"	"annotated"	0.037	"ENSG00000079134.13"	"annotated"	0.174	"ENST00000579891.5"	"chr18:223200-225924"	"chr18:224200-224924"	"chr18:224424-225424"	"ENSG00000079134.13"	33.3325371	6.971954205	0
"437"	"THOC1"	"K562_K700E"	"chr18"	224200	224924	4	"clu_2642_-"	2	"chr18:224179-224924"	"<i>THOC1</i>"	"annotated"	0.00309	"ENSG00000132780.17"	"annotated"	0.272	"ENST00000579891.5"	"chr18:223200-225924"	"chr18:224200-224924"	"chr18:224424-225424"	"ENSG00000079134.13"	143.9579198	0.300794022	0
"438"	"THOC1"	"MDS_K700E"	"chr18"	224200	224924	4	"clu_19583_-"	2	"chr18:224179-224924"	"<i>THOC1</i>"	"annotated"	2.65e-05	"ENSG00000137815.14"	"annotated"	0.237	"ENST00000579891.5"	"chr18:223200-225924"	"chr18:224200-224924"	"chr18:224424-225424"	"ENSG00000079134.13"	108.086205	25.58174031	0
"439"	"THOC1"	"Nalm_K700E"	"chr18"	224200	224924	4	"clu_6608_-"	2	"chr18:224179-224924"	"<i>THOC1</i>"	"annotated"	0.00711	"ENSG00000108443.14"	"annotated"	0.246	"ENST00000579891.5"	"chr18:223200-225924"	"chr18:224200-224924"	"chr18:224424-225424"	"ENSG00000079134.13"	83.5613949	0.824534943	0
"440"	"TIAL1"	"K562_K700E"	"chr10"	119580010	119581922	2	"clu_956_-"	3	"chr10:119580010-119581922"	"<i>TIAL1</i>"	"annotated"	0.00954	"ENSG00000087470.19"	"annotated"	0.116	"ENST00000369093.6+ENST00000412524.5+ENST00000436547.7+ENST00000470635.1+ENST00000470781.5+ENST00000489822.5+ENST00000497671.5"	"chr10:119579010-119582922"	"chr10:119580010-119581922"	"chr10:119581422-119582422"	"ENSG00000151923.18"	131.9650725	0.269806069	11
"441"	"TIAL1"	"MDS_K700E"	"chr10"	119580010	119581922	2	"clu_29645_-"	4	"chr10:119580010-119581922"	"<i>TIAL1</i>"	"annotated"	0.0227	"ENSG00000158578.18"	"annotated"	0.151	"ENST00000369093.6+ENST00000412524.5+ENST00000436547.6+ENST00000470635.1+ENST00000470781.5+ENST00000489822.5+ENST00000497671.5"	"chr10:119579010-119582922"	"chr10:119580010-119581922"	"chr10:119581422-119582422"	"ENSG00000151923.18"	181.8310338	41.70016747	11
"442"	"TMEM14C"	"BRCA_K700E"	"chr6"	10723241	10724556	4	"clu_15176_+"	2	"chr6:10723241-10724570"	"<i>TMEM14C</i>"	"annotated"	0.0481	"ENSG00000111843.14"	"annotated"	0.371	"ENST00000541412.5"	"chr6:10722241-10725556"	"chr6:10723241-10724556"	"chr6:10724056-10725056"	"ENSG00000111843.14"	119.6180846	23.84396725	0
"443"	"TMEM14C"	"K562_K700E"	"chr6"	10723241	10724556	4	"clu_4843_+"	9	"chr6:10723241-10730615"	"<i>TMEM14C</i>"	"cryptic"	0.0247	"ENSG00000144199.12"	"annotated"	0.156	"ENST00000541412.5"	"chr6:10722241-10725556"	"chr6:10723241-10724556"	"chr6:10724056-10725056"	"ENSG00000111843.14"	328.0988061	0.440632911	0
"444"	"TMEM14C"	"MDS_K700E"	"chr6"	10723241	10724556	4	"clu_22035_+"	7	"chr6:10723241-10725911"	"<i>TMEM14C</i>"	"cryptic"	1.48e-07	"ENSG00000138138.13"	"annotated"	0.143	"ENST00000541412.5"	"chr6:10722241-10725556"	"chr6:10723241-10724556"	"chr6:10724056-10725056"	"ENSG00000111843.14"	116.0622594	37.49185807	0
"445"	"TMEM14C"	"Nalm_K700E"	"chr6"	10723241	10724556	4	"clu_11678_+"	2	"chr6:10723241-10724570"	"<i>TMEM14C</i>"	"annotated"	3.95e-05	"ENSG00000111843.14"	"annotated"	0.569	"ENST00000541412.5"	"chr6:10722241-10725556"	"chr6:10723241-10724556"	"chr6:10724056-10725056"	"ENSG00000111843.14"	61.72327172	1.886047144	0
"446"	"TMEM214"	"BRCA_K700E"	"chr2"	27037702	27037815	4	"clu_10394_+"	3	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	0.04	"ENSG00000119777.20"	"annotated"	0.088	"ENST00000425720.5"	"chr2:27036702-27038815"	"chr2:27037702-27037815"	"chr2:27037315-27038315"	"ENSG00000119777.20"	131.4256161	32.15355192	0
"447"	"TMEM214"	"BRCA_K700E"	"chr2"	27037892	27038146	4	"clu_10394_+"	3	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	0.04	"ENSG00000119777.20"	"annotated"	0.069	"ENST00000425720.5+ENST00000435172.6"	"chr2:27036892-27039146"	"chr2:27037892-27038146"	"chr2:27037646-27038646"	"ENSG00000119777.20"	131.4256161	32.15355192	0
"448"	"TMEM214"	"K562_K700E"	"chr2"	27037892	27038146	4	"clu_3288_+"	3	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	2.1e-05	"ENSG00000119777.20"	"annotated"	0.251	"ENST00000425720.5+ENST00000435172.6"	"chr2:27036892-27039146"	"chr2:27037892-27038146"	"chr2:27037646-27038646"	"ENSG00000119777.20"	70.31981869	2.056871565	0
"449"	"TMEM214"	"K562_K700E"	"chr2"	27037702	27037815	4	"clu_3288_+"	3	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	2.1e-05	"ENSG00000119777.20"	"annotated"	0.287	"ENST00000425720.5"	"chr2:27036702-27038815"	"chr2:27037702-27037815"	"chr2:27037315-27038315"	"ENSG00000119777.20"	70.31981869	2.056871565	0
"450"	"TMEM214"	"MDS_K700E"	"chr2"	27037702	27037815	4	"clu_27905_+"	4	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	8.71e-09	"ENSG00000071626.16"	"annotated"	0.217	"ENST00000425720.5"	"chr2:27036702-27038815"	"chr2:27037702-27037815"	"chr2:27037315-27038315"	"ENSG00000119777.20"	73.23227109	14.00777691	0
"451"	"TMEM214"	"MDS_K700E"	"chr2"	27037892	27038146	4	"clu_27905_+"	4	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	8.71e-09	"ENSG00000160991.15"	"annotated"	0.205	"ENST00000425720.5+ENST00000435172.5"	"chr2:27036892-27039146"	"chr2:27037892-27038146"	"chr2:27037646-27038646"	"ENSG00000119777.20"	73.23227109	14.00777691	0
"452"	"TMEM214"	"Nalm_K700E"	"chr2"	27037892	27038146	4	"clu_7679_+"	4	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	8.78e-10	"ENSG00000119777.20"	"annotated"	0.218	"ENST00000425720.5+ENST00000435172.6"	"chr2:27036892-27039146"	"chr2:27037892-27038146"	"chr2:27037646-27038646"	"ENSG00000119777.20"	82.98854113	1.676089047	0
"453"	"TMEM214"	"Nalm_K700E"	"chr2"	27037702	27037815	4	"clu_7679_+"	4	"chr2:27037702-27038146"	"<i>TMEM214</i>"	"annotated"	8.78e-10	"ENSG00000119777.20"	"annotated"	0.248	"ENST00000425720.5"	"chr2:27036702-27038815"	"chr2:27037702-27037815"	"chr2:27037315-27038315"	"ENSG00000119777.20"	82.98854113	1.676089047	0
"454"	"TMEM218"	"MDS_K700E"	"chr11"	125102351	125102637	2	"clu_21961_-"	9	"chr11:125101256-125102734"	"<i>TMEM218</i>"	"cryptic"	1.06e-07	"ENSG00000280828.1"	"annotated"	0.1	"ENST00000279968.8"	"chr11:125101351-125103637"	"chr11:125102351-125102637"	"chr11:125102137-125103137"	"ENSG00000150433.10"	25.13919287	4.538251085	3
"455"	"TMEM218"	"MDS_K700E"	"chr11"	125102351	125102734	2	"clu_21961_-"	9	"chr11:125101256-125102734"	"<i>TMEM218</i>"	"cryptic"	1.06e-07	"ENSG00000280828.1"	"annotated"	0.142	"ENST00000529609.5"	"chr11:125101351-125103734"	"chr11:125102351-125102734"	"chr11:125102234-125103234"	"ENSG00000150433.10"	25.13919287	4.538251085	3
"456"	"TMEM218"	"Nalm_K700E"	"chr11"	125102351	125102637	2	"clu_2359_-"	7	"chr11:125101303-125102734"	"<i>TMEM218</i>"	"cryptic"	0.0166	"ENSG00000172775.17"	"annotated"	0.091	"ENST00000279968.8"	"chr11:125101351-125103637"	"chr11:125102351-125102637"	"chr11:125102137-125103137"	"ENSG00000150433.10"	17.32919169	0.464253548	3
"457"	"TMEM218"	"Nalm_K700E"	"chr11"	125102351	125102734	2	"clu_2359_-"	7	"chr11:125101303-125102734"	"<i>TMEM218</i>"	"cryptic"	0.0166	"ENSG00000172775.17"	"annotated"	0.053	"ENST00000529609.5"	"chr11:125101351-125103734"	"chr11:125102351-125102734"	"chr11:125102234-125103234"	"ENSG00000150433.10"	17.32919169	0.464253548	3
"458"	"TMEM63A"	"BRCA_K700E"	"chr1"	225848614	225848897	2	"clu_1991_-"	2	"chr1:225848554-225848897"	"<i>TMEM63A</i>"	"cryptic"	0.00407	"ENSG00000196187.12"	"cryptic_threeprime"	0.144	"."	"chr1:225847614-225849897"	"chr1:225848614-225848897"	"chr1:225848397-225849397"	"ENSG00000196187.12"	88.24637685	24.22407792	0
"459"	"TMEM63A"	"MDS_K700E"	"chr1"	225848614	225848897	2	"clu_14417_-"	2	"chr1:225848554-225848897"	"<i>TMEM63A</i>"	"cryptic"	0.000364	"ENSG00000136146.14"	"cryptic_threeprime"	0.17	"."	"chr1:225847614-225849897"	"chr1:225848614-225848897"	"chr1:225848397-225849397"	"ENSG00000196187.12"	62.62928718	30.41575216	0
"460"	"TMX3"	"MDS_K700E"	"chr18"	68689054	68691295	2	"clu_19754_-"	5	"chr18:68687765-68691295"	"<i>TMX3</i>"	"cryptic"	0.0158	"ENSG00000196704.11"	"annotated"	0.188	"ENST00000566887.1"	"chr18:68688054-68692295"	"chr18:68689054-68691295"	"chr18:68690795-68691795"	"ENSG00000166479.10"	95.55593614	33.13678176	5
"461"	"TMX3"	"Nalm_K700E"	"chr18"	68689054	68691295	2	"clu_6686_-"	4	"chr18:68687765-68691295"	"<i>TMX3</i>"	"cryptic"	0.000189	"ENSG00000166479.10"	"annotated"	0.139	"ENST00000566887.1"	"chr18:68688054-68692295"	"chr18:68689054-68691295"	"chr18:68690795-68691795"	"ENSG00000166479.10"	101.3278767	2.145621741	5
"462"	"TOR1AIP2"	"MDS_K700E"	"chr1"	179865869	179877239	2	"clu_14273_-"	10	"chr1:179852811-179877693"	"<i>TOR1AIP2</i>"	"cryptic"	0.0309	"ENSG00000157426.13"	"cryptic_threeprime"	0.087	"."	"chr1:179864869-179878239"	"chr1:179865869-179877239"	"chr1:179876739-179877739"	"ENSG00000169905.13"	102.4122603	20.23144124	0
"463"	"TOR1AIP2"	"Nalm_K700E"	"chr1"	179865869	179877239	2	"clu_1274_-"	4	"chr1:179865854-179877693"	"<i>TOR1AIP2</i>"	"cryptic"	0.000159	"ENSG00000169905.13"	"cryptic_threeprime"	0.126	"."	"chr1:179864869-179878239"	"chr1:179865869-179877239"	"chr1:179876739-179877739"	"ENSG00000169905.13"	92.46092296	1.071488355	0
"464"	"TPD52L1"	"BRCA_K700E"	"chr6"	125248383	125253717	2	"clu_15507_+"	7	"chr6:125248383-125262834"	"<i>TPD52L1</i>"	"cryptic"	0.000433	"ENSG00000111907.21"	"annotated"	0.084	"ENST00000304877.17+ENST00000368402.9+ENST00000528193.5+ENST00000530868.1+ENST00000532429.5+ENST00000534000.6"	"chr6:125247383-125254717"	"chr6:125248383-125253717"	"chr6:125253217-125254217"	"ENSG00000111907.21"	4.187778752	3.935530447	10
"465"	"TPD52L1"	"K562_K700E"	"chr6"	125248383	125253717	2	"clu_4937_+"	5	"chr6:125248383-125262834"	"<i>TPD52L1</i>"	"annotated"	5.4e-05	"ENSG00000111907.21"	"annotated"	0.079	"ENST00000304877.17+ENST00000368402.9+ENST00000528193.5+ENST00000530868.1+ENST00000532429.5+ENST00000534000.6"	"chr6:125247383-125254717"	"chr6:125248383-125253717"	"chr6:125253217-125254217"	"ENSG00000111907.21"	15.26072487	0.20577704	10
"466"	"TPGS2"	"K562_K700E"	"chr18"	36787079	36798449	2	"clu_2664_-"	3	"chr18:36780188-36798449"	"<i>TPGS2</i>"	"annotated"	0.00461	"ENSG00000101361.17"	"annotated"	0.069	"ENST00000590842.5"	"chr18:36786079-36799449"	"chr18:36787079-36798449"	"chr18:36797949-36798949"	"ENSG00000134779.15"	164.7787304	5.421969164	6
"467"	"TPGS2"	"Nalm_K700E"	"chr18"	36787079	36798449	2	"clu_6650_-"	3	"chr18:36780188-36798449"	"<i>TPGS2</i>"	"annotated"	0.032	"ENSG00000147202.19"	"annotated"	0.056	"ENST00000590842.5"	"chr18:36786079-36799449"	"chr18:36787079-36798449"	"chr18:36797949-36798949"	"ENSG00000134779.15"	129.0328982	3.125162559	6
"468"	"TPP2"	"MDS_K700E"	"chr13"	102638315	102640299	2	"clu_2488_+"	2	"chr13:102638315-102640299"	"<i>TPP2</i>"	"cryptic"	0.0122	"ENSG00000167523.13"	"cryptic_threeprime"	0.127	"."	"chr13:102637315-102641299"	"chr13:102638315-102640299"	"chr13:102639799-102640799"	"ENSG00000134900.12"	118.9384056	39.39871357	0
"469"	"TPP2"	"MDS_K700E"	"chr13"	102645009	102646280	2	"clu_2489_+"	2	"chr13:102645009-102646294"	"<i>TPP2</i>"	"cryptic"	1.72e-05	"ENSG00000205746.9"	"cryptic_threeprime"	0.369	"."	"chr13:102644009-102647280"	"chr13:102645009-102646280"	"chr13:102645780-102646780"	"ENSG00000134900.12"	118.9384056	39.39871357	0
"470"	"TPP2"	"Nalm_K700E"	"chr13"	102645009	102646280	2	"clu_3790_+"	2	"chr13:102645009-102646294"	"<i>TPP2</i>"	"cryptic"	0.00116	"ENSG00000134900.12"	"cryptic_threeprime"	0.27	"."	"chr13:102644009-102647280"	"chr13:102645009-102646280"	"chr13:102645780-102646780"	"ENSG00000134900.12"	148.8140678	2.959037226	0
